,sample_id,genomics,event_id,collecting method,plant_interaction,stage,sex,collection,location,notes_specimen,Quantity,higher_taxon,taxon_level,species,subspecies,det_insect,det_day_insect,det_month_insect,det_year_insect,preservation,vial_size,genomics_id,make_label,day_start,month_start,year_start,day_end,month_end,year_end,waypoint,lat,lon,alt,municipality,state,country,locality,primary collector,other_collectors,plant_id,notes_event,pop_id_thesis,herbarium_deposited,tissue_sample_location,vegetation,soil,leaf_color,spathe_color,flower_color,height_and_habitus,flowering_phases,plant_family,plant_subfamily,plant_genus,plant_species,plant_authority,det_host_plant,det_day_host_plant,det_month_host_plant,det_year_host_plant,notes
44,13084Z07X004,BdM1072,13084,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Microstrates,genus,ypsilon,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1072,,6.0,12.0,2013.0,,,,185,-15.3911301401,-42.8012361936,828.776123047,Mato Verde,MG,Brazil,,B. A. S. Medeiros,F. M. Gudin,B. A. S. Medeiros 117,,P9,,MCZ,"Em pasto, próximo a caatinga",,Folhas verde-acinzentadas,,flores amarelas,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
45,13084Z07X005,BdM1073,13084,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Microstrates,genus,ypsilon,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1073,,6.0,12.0,2013.0,,,,185,-15.3911301401,-42.8012361936,828.776123047,Mato Verde,MG,Brazil,,B. A. S. Medeiros,F. M. Gudin,B. A. S. Medeiros 117,,P9,,MCZ,"Em pasto, próximo a caatinga",,Folhas verde-acinzentadas,,flores amarelas,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
46,13084Z07X006,BdM1074,13084,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Microstrates,genus,ypsilon,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1074,,6.0,12.0,2013.0,,,,185,-15.3911301401,-42.8012361936,828.776123047,Mato Verde,MG,Brazil,,B. A. S. Medeiros,F. M. Gudin,B. A. S. Medeiros 117,,P9,,MCZ,"Em pasto, próximo a caatinga",,Folhas verde-acinzentadas,,flores amarelas,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
47,13084Z07X007,BdM1075,13084,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Microstrates,genus,ypsilon,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1075,,6.0,12.0,2013.0,,,,185,-15.3911301401,-42.8012361936,828.776123047,Mato Verde,MG,Brazil,,B. A. S. Medeiros,F. M. Gudin,B. A. S. Medeiros 117,,P9,,MCZ,"Em pasto, próximo a caatinga",,Folhas verde-acinzentadas,,flores amarelas,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
48,13024Z03X002,BdM1076,13024,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Andranthobius,genus,bondari,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1076,,11.0,11.0,2013.0,,,,062,-16.1463820282,-40.208501732,173.40222168,Jacinto,MG,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 56,,P2,SPF,,"Sobre solo arenoso, em caatinga.",arenoso,,,,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
49,13024Z03X003,BdM1077,13024,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Andranthobius,genus,bondari,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1077,,11.0,11.0,2013.0,,,,062,-16.1463820282,-40.208501732,173.40222168,Jacinto,MG,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 56,,P2,SPF,,"Sobre solo arenoso, em caatinga.",arenoso,,,,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
50,13024Z03X004,BdM1078,13024,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Andranthobius,genus,bondari,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1078,,11.0,11.0,2013.0,,,,062,-16.1463820282,-40.208501732,173.40222168,Jacinto,MG,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 56,,P2,SPF,,"Sobre solo arenoso, em caatinga.",arenoso,,,,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
51,13024Z03X005,BdM1079,13024,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Andranthobius,genus,bondari,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1079,,11.0,11.0,2013.0,,,,062,-16.1463820282,-40.208501732,173.40222168,Jacinto,MG,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 56,,P2,SPF,,"Sobre solo arenoso, em caatinga.",arenoso,,,,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
52,13024Z03X006,BdM1080,13024,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Andranthobius,genus,bondari,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1080,,11.0,11.0,2013.0,,,,062,-16.1463820282,-40.208501732,173.40222168,Jacinto,MG,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 56,,P2,SPF,,"Sobre solo arenoso, em caatinga.",arenoso,,,,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
53,13029Z05X002,BdM1082,13029,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Andranthobius,genus,bondari,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1082,,14.0,11.0,2013.0,,,,068,-12.8300860617,-39.8762878496,360.13684082,Iaçu,BA,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 61,"VER LIVRO DE CAMPO. Outra da mesma espécie coletada, sem bichos",P4,SPF,MCZ,"Solo arenoso, compactado, entre afloramentos rochosos. Em caatinga aberta.",arenoso,"Folhas verdes acima, glaucas abaixo, espata marrom-esverdeada fora, flores amarelas",espata marrom-esverdeada externamente,,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
54,13029Z05X005,BdM1085,13029,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Andranthobius,genus,bondari,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1085,,14.0,11.0,2013.0,,,,068,-12.8300860617,-39.8762878496,360.13684082,Iaçu,BA,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 61,"VER LIVRO DE CAMPO. Outra da mesma espécie coletada, sem bichos",P4,SPF,MCZ,"Solo arenoso, compactado, entre afloramentos rochosos. Em caatinga aberta.",arenoso,"Folhas verdes acima, glaucas abaixo, espata marrom-esverdeada fora, flores amarelas",espata marrom-esverdeada externamente,,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
55,13030Z01X003,BdM1089,13030,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Andranthobius,genus,bondari,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1089,,14.0,11.0,2013.0,,,,070,-12.4614326935,-40.5657894071,435.840087891,Itaberaba,BA,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 62,,P5,,MCZ,,,,,,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
56,13030Z01X004,BdM1090,13030,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Andranthobius,genus,bondari,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1090,,14.0,11.0,2013.0,,,,070,-12.4614326935,-40.5657894071,435.840087891,Itaberaba,BA,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 62,,P5,,MCZ,,,,,,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
57,13030Z01X005,BdM1091,13030,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Andranthobius,genus,bondari,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1091,,14.0,11.0,2013.0,,,,070,-12.4614326935,-40.5657894071,435.840087891,Itaberaba,BA,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 62,,P5,,MCZ,,,,,,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
58,13030Z01X006,BdM1092,13030,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Andranthobius,genus,bondari,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1092,,14.0,11.0,2013.0,,,,070,-12.4614326935,-40.5657894071,435.840087891,Itaberaba,BA,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 62,,P5,,MCZ,,,,,,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
59,13039Z02X002,BdM1094,13039,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Andranthobius,genus,bondari,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1094,,15.0,11.0,2013.0,,,,081,-11.6289545596,-41.1531028245,1062.85522461,Morro do Chapéu,BA,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 71,,P6,,MCZ,Em meio a plantação de café,,,,,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
60,13039Z02X003,BdM1095,13039,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Andranthobius,genus,bondari,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1095,,15.0,11.0,2013.0,,,,081,-11.6289545596,-41.1531028245,1062.85522461,Morro do Chapéu,BA,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 71,,P6,,MCZ,Em meio a plantação de café,,,,,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
61,13039Z02X004,BdM1096,13039,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Andranthobius,genus,bondari,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1096,,15.0,11.0,2013.0,,,,081,-11.6289545596,-41.1531028245,1062.85522461,Morro do Chapéu,BA,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 71,,P6,,MCZ,Em meio a plantação de café,,,,,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
62,13039Z02X005,BdM1097,13039,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Andranthobius,genus,bondari,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1097,,15.0,11.0,2013.0,,,,081,-11.6289545596,-41.1531028245,1062.85522461,Morro do Chapéu,BA,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 71,,P6,,MCZ,Em meio a plantação de café,,,,,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
63,13039Z02X006,BdM1098,13039,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Andranthobius,genus,bondari,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1098,,15.0,11.0,2013.0,,,,081,-11.6289545596,-41.1531028245,1062.85522461,Morro do Chapéu,BA,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 71,,P6,,MCZ,Em meio a plantação de café,,,,,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
64,13039Z02X007,BdM1099,13039,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Andranthobius,genus,bondari,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1099,,15.0,11.0,2013.0,,,,081,-11.6289545596,-41.1531028245,1062.85522461,Morro do Chapéu,BA,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 71,,P6,,MCZ,Em meio a plantação de café,,,,,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
65,13045Z03X002,BdM1101,13045,bagging flowers,in late male flowers,adult,,MZSP,MCZ,,1,Andranthobius,genus,bondari,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1101,,17.0,11.0,2013.0,,,,092,-13.9695102442,-42.2819960676,896.788818359,Lagoa Real,BA,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 78,,P7,,MCZ,Em cultivo em sítio,,,,,,late male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
66,13045Z03X004,BdM1103,13045,bagging flowers,in late male flowers,adult,,MZSP,MCZ,,1,Andranthobius,genus,bondari,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1103,,17.0,11.0,2013.0,,,,092,-13.9695102442,-42.2819960676,896.788818359,Lagoa Real,BA,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 78,,P7,,MCZ,Em cultivo em sítio,,,,,,late male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
67,13045Z03X005,BdM1104,13045,bagging flowers,in late male flowers,adult,,MZSP,MCZ,,1,Andranthobius,genus,bondari,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1104,,17.0,11.0,2013.0,,,,092,-13.9695102442,-42.2819960676,896.788818359,Lagoa Real,BA,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 78,,P7,,MCZ,Em cultivo em sítio,,,,,,late male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
68,13024Z01X002,BdM1113,13024,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Dialomia,genus,sp_1,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1113,,11.0,11.0,2013.0,,,,062,-16.1463820282,-40.208501732,173.40222168,Jacinto,MG,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 56,,P2,SPF,,"Sobre solo arenoso, em caatinga.",arenoso,,,,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
69,13024Z01X003,BdM1114,13024,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Dialomia,genus,sp_1,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1114,,11.0,11.0,2013.0,,,,062,-16.1463820282,-40.208501732,173.40222168,Jacinto,MG,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 56,,P2,SPF,,"Sobre solo arenoso, em caatinga.",arenoso,,,,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
70,13024Z01X006,BdM1117,13024,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Dialomia,genus,sp_1,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1117,,11.0,11.0,2013.0,,,,062,-16.1463820282,-40.208501732,173.40222168,Jacinto,MG,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 56,,P2,SPF,,"Sobre solo arenoso, em caatinga.",arenoso,,,,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
71,13039Z07X001,BdM1125,13039,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Dialomia,genus,sp_1,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1125,,15.0,11.0,2013.0,,,,081,-11.6289545596,-41.1531028245,1062.85522461,Morro do Chapéu,BA,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 71,,P6,,MCZ,Em meio a plantação de café,,,,,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
72,13045Z05X002,BdM1127,13045,bagging flowers,in late male flowers,adult,,MZSP,MCZ,,1,Dialomia,genus,sp_1,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1127,,17.0,11.0,2013.0,,,,092,-13.9695102442,-42.2819960676,896.788818359,Lagoa Real,BA,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 78,,P7,,MCZ,Em cultivo em sítio,,,,,,late male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
73,13084Z02X002,BdM1128,13084,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Celetes,genus,impar,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1128,,6.0,12.0,2013.0,,,,185,-15.3911301401,-42.8012361936,828.776123047,Mato Verde,MG,Brazil,,B. A. S. Medeiros,F. M. Gudin,B. A. S. Medeiros 117,,P9,,MCZ,"Em pasto, próximo a caatinga",,Folhas verde-acinzentadas,,flores amarelas,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
74,13084Z02X003,BdM1129,13084,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Celetes,genus,impar,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1129,,6.0,12.0,2013.0,,,,185,-15.3911301401,-42.8012361936,828.776123047,Mato Verde,MG,Brazil,,B. A. S. Medeiros,F. M. Gudin,B. A. S. Medeiros 117,,P9,,MCZ,"Em pasto, próximo a caatinga",,Folhas verde-acinzentadas,,flores amarelas,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
75,13084Z02X004,BdM1130,13084,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Celetes,genus,impar,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1130,,6.0,12.0,2013.0,,,,185,-15.3911301401,-42.8012361936,828.776123047,Mato Verde,MG,Brazil,,B. A. S. Medeiros,F. M. Gudin,B. A. S. Medeiros 117,,P9,,MCZ,"Em pasto, próximo a caatinga",,Folhas verde-acinzentadas,,flores amarelas,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
76,13084Z02X005,BdM1131,13084,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Celetes,genus,impar,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1131,,6.0,12.0,2013.0,,,,185,-15.3911301401,-42.8012361936,828.776123047,Mato Verde,MG,Brazil,,B. A. S. Medeiros,F. M. Gudin,B. A. S. Medeiros 117,,P9,,MCZ,"Em pasto, próximo a caatinga",,Folhas verde-acinzentadas,,flores amarelas,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
77,13084Z02X007,BdM1133,13084,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Celetes,genus,impar,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1133,,6.0,12.0,2013.0,,,,185,-15.3911301401,-42.8012361936,828.776123047,Mato Verde,MG,Brazil,,B. A. S. Medeiros,F. M. Gudin,B. A. S. Medeiros 117,,P9,,MCZ,"Em pasto, próximo a caatinga",,Folhas verde-acinzentadas,,flores amarelas,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
78,13045Z04X001,BdM1134,13045,bagging flowers,in late male flowers,adult,,MZSP,MCZ,,1,Celetes,genus,decolor,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1134,,17.0,11.0,2013.0,,,,092,-13.9695102442,-42.2819960676,896.788818359,Lagoa Real,BA,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 78,,P7,,MCZ,Em cultivo em sítio,,,,,,late male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
79,13045Z04X002,BdM1135,13045,bagging flowers,in late male flowers,adult,,MZSP,MCZ,,1,Celetes,genus,impar,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1135,,17.0,11.0,2013.0,,,,092,-13.9695102442,-42.2819960676,896.788818359,Lagoa Real,BA,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 78,,P7,,MCZ,Em cultivo em sítio,,,,,,late male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
80,13045Z04X003,BdM1136,13045,bagging flowers,in late male flowers,adult,,MZSP,MCZ,,1,Celetes,genus,impar,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1136,,17.0,11.0,2013.0,,,,092,-13.9695102442,-42.2819960676,896.788818359,Lagoa Real,BA,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 78,,P7,,MCZ,Em cultivo em sítio,,,,,,late male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
81,13045Z04X004,BdM1137,13045,bagging flowers,in late male flowers,adult,,MZSP,MCZ,,1,Celetes,genus,decolor,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1137,,17.0,11.0,2013.0,,,,092,-13.9695102442,-42.2819960676,896.788818359,Lagoa Real,BA,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 78,,P7,,MCZ,Em cultivo em sítio,,,,,,late male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
82,13045Z04X005,BdM1138,13045,bagging flowers,in late male flowers,adult,,MZSP,MCZ,,1,Celetes,genus,impar,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1138,,17.0,11.0,2013.0,,,,092,-13.9695102442,-42.2819960676,896.788818359,Lagoa Real,BA,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 78,,P7,,MCZ,Em cultivo em sítio,,,,,,late male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
83,13045Z04X006,BdM1139,13045,bagging flowers,in late male flowers,adult,,MZSP,MCZ,,1,Celetes,genus,impar,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1139,,17.0,11.0,2013.0,,,,092,-13.9695102442,-42.2819960676,896.788818359,Lagoa Real,BA,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 78,,P7,,MCZ,Em cultivo em sítio,,,,,,late male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
84,13039Z09X002,BdM1140,13039,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Celetes,genus,impar,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1140,,15.0,11.0,2013.0,,,,081,-11.6289545596,-41.1531028245,1062.85522461,Morro do Chapéu,BA,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 71,,P6,,MCZ,Em meio a plantação de café,,,,,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
85,13039Z09X004,BdM1142,13039,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Celetes,genus,impar,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1142,,15.0,11.0,2013.0,,,,081,-11.6289545596,-41.1531028245,1062.85522461,Morro do Chapéu,BA,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 71,,P6,,MCZ,Em meio a plantação de café,,,,,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
86,13039Z09X005,BdM1143,13039,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Celetes,genus,impar,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1143,,15.0,11.0,2013.0,,,,081,-11.6289545596,-41.1531028245,1062.85522461,Morro do Chapéu,BA,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 71,,P6,,MCZ,Em meio a plantação de café,,,,,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
87,13039Z09X006,BdM1144,13039,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Celetes,genus,impar,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1144,,15.0,11.0,2013.0,,,,081,-11.6289545596,-41.1531028245,1062.85522461,Morro do Chapéu,BA,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 71,,P6,,MCZ,Em meio a plantação de café,,,,,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
88,13039Z09X007,BdM1145,13039,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Celetes,genus,decolor,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1145,,15.0,11.0,2013.0,,,,081,-11.6289545596,-41.1531028245,1062.85522461,Morro do Chapéu,BA,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 71,,P6,,MCZ,Em meio a plantação de café,,,,,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
89,13030Z07X002,BdM1146,13030,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,,MZSP,MCZ,,1,Celetes,genus,impar,,B. A. S. Medeiros,,,2015.0,extracted,,BdM1146,,14.0,11.0,2013.0,,,,070,-12.4614326935,-40.5657894071,435.840087891,Itaberaba,BA,Brazil,,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 62,,P5,,MCZ,,,,,,,early male flowers,Arecaceae,,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,,,2013.0,
