sample_id,genomics,event_id,collecting method,plant_interaction,stage,sex,collection,location,notes_specimen,Quantity,higher_taxon,taxon_level,species,subspecies,det_insect,det_day_insect,det_month_insect,det_year_insect,preservation,vial_size,genomics_id,make_label,day_start,month_start,year_start,day_end,month_end,year_end,waypoint,lat,lon,alt,municipality,state,country,locality,primary collector,other_collectors,plant_id,notes_event,pop_id_thesis,herbarium_deposited,tissue_sample_location,vegetation,soil,leaf_color,spathe_color,flower_color,height_and_habitus,flowering_phases,plant_family,plant_subfamily,plant_genus,plant_species,plant_authority,det_host_plant,det_day_host_plant,det_month_host_plant,det_year_host_plant,notes
14145Z04X001,BdM1780,14145,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Dialomia,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1780,NA,13,11,2014,NA,NA,NA,84,-12.45441754,-40.54898361,418.0559082,Itaberaba,BA,Brazil,"estrada de fazenda Canabrava, saindo da BA-130",B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 282,NA,P5,NA,NA,caatinga,arenoso,NA,NA,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14069Z01X002,BdM1781,14069,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Dialomia,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1781,NA,6,11,2014,NA,NA,NA,41,-12.13036269,-38.48599222,160.9051514,Alagoinhas,BA,Brazil,Ao longo da ferrovia,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 207,NA,P13,NA,NA,caatinga,NA,NA,NA,NA,NA,"open male flowers, recently fertilizaed female flowers",Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14069Z01X003,BdM1782,14069,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Dialomia,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1782,NA,6,11,2014,NA,NA,NA,41,-12.13036269,-38.48599222,160.9051514,Alagoinhas,BA,Brazil,Ao longo da ferrovia,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 207,NA,P13,NA,NA,caatinga,NA,NA,NA,NA,NA,"open male flowers, recently fertilizaed female flowers",Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14131Z05X003,BdM1783,14131,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Dialomia,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1783,NA,12,11,2014,NA,NA,NA,73,-11.62928338,-41.15337725,1079.918701,Morro do Chapéu,BA,Brazil,À beira da estrada BA-144,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 268,NA,P6,NA,MCZ,Em meio a plantação de café,NA,NA,NA,NA,NA,"open male flowers, fruits",Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14131Z05X002,BdM1784,14131,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Dialomia,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1784,NA,12,11,2014,NA,NA,NA,73,-11.62928338,-41.15337725,1079.918701,Morro do Chapéu,BA,Brazil,À beira da estrada BA-144,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 268,NA,P6,NA,MCZ,Em meio a plantação de café,NA,NA,NA,NA,NA,"open male flowers, fruits",Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14095Z04X005,BdM1787,14095,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Dialomia,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1787,NA,10,11,2014,NA,NA,NA,64,-8.976725517,-36.51673171,792.9672852,Brejão,PE,Brazil,"À beira da rodovia BR-424, próximo a Garanhuns",B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 231,NA,P17_hyb,NA,MCZ,em pasto próximo a fragemento de mata estacional,arenoso,NA,NA,"maculinas amarelas, femininas verdes",3-4 m de altura,open male flowers,Arecaceae,NA,Syagrus,x costae,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14103Z05X005,BdM1788,14103,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Dialomia,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1788,NA,10,11,2014,NA,NA,NA,66,-8.931129389,-36.49731469,753.0727539,Garanhuns,PE,Brazil,À beira da rodovia BR-424,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 239,NA,P17_cor,NA,MCZ,em pasto próximo a fragemento de mata estacional,arenoso,NA,NA,NA,NA,open male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14131Z09X004,BdM1795,14131,bagging flowers,in open male flowers,adult,female,MZSP,MCZ,NA,1,Anchylorhynchus,genus,trapezicollis,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1795,NA,12,11,2014,NA,NA,NA,73,-11.62928338,-41.15337725,1079.918701,Morro do Chapéu,BA,Brazil,À beira da estrada BA-144,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 268,NA,P6,NA,MCZ,Em meio a plantação de café,NA,NA,NA,NA,NA,"open male flowers, fruits",Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14131Z09X005,BdM1796,14131,bagging flowers,in open male flowers,adult,female,MZSP,MCZ,NA,1,Anchylorhynchus,genus,trapezicollis,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1796,NA,12,11,2014,NA,NA,NA,73,-11.62928338,-41.15337725,1079.918701,Morro do Chapéu,BA,Brazil,À beira da estrada BA-144,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 268,NA,P6,NA,MCZ,Em meio a plantação de café,NA,NA,NA,NA,NA,"open male flowers, fruits",Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
13045Z06X007,BdM1797,13045,bagging flowers,in late male flowers,adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,trapezicollis,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1797,NA,17,11,2013,NA,NA,NA,092,-13.9695102442,-42.2819960676,896.788818359,Lagoa Real,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 78,NA,P7,NA,MCZ,Em cultivo em sítio,NA,NA,NA,NA,NA,late male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
14145Z02X002,BdM1798,14145,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,trapezicollis,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1798,NA,13,11,2014,NA,NA,NA,84,-12.45441754,-40.54898361,418.0559082,Itaberaba,BA,Brazil,"estrada de fazenda Canabrava, saindo da BA-130",B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 282,NA,P5,NA,NA,caatinga,arenoso,NA,NA,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14145Z02X003,BdM1799,14145,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,trapezicollis,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1799,NA,13,11,2014,NA,NA,NA,84,-12.45441754,-40.54898361,418.0559082,Itaberaba,BA,Brazil,"estrada de fazenda Canabrava, saindo da BA-130",B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 282,NA,P5,NA,NA,caatinga,arenoso,NA,NA,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14145Z02X004,BdM1800,14145,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,trapezicollis,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1800,NA,13,11,2014,NA,NA,NA,84,-12.45441754,-40.54898361,418.0559082,Itaberaba,BA,Brazil,"estrada de fazenda Canabrava, saindo da BA-130",B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 282,NA,P5,NA,NA,caatinga,arenoso,NA,NA,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14145Z02X005,BdM1801,14145,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,trapezicollis,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1801,NA,13,11,2014,NA,NA,NA,84,-12.45441754,-40.54898361,418.0559082,Itaberaba,BA,Brazil,"estrada de fazenda Canabrava, saindo da BA-130",B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 282,NA,P5,NA,NA,caatinga,arenoso,NA,NA,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14059Z05X006,BdM1802,14059,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,botryophorae,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1802,NA,6,11,2014,NA,NA,NA,36,-13.34159053,-39.19552686,195.7526855,Valença,BA,Brazil,Mata à beira da estrada de Valença para a BR-101,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 197,NA,P12,NA,MCZ,mata úmida,NA,NA,NA,NA,NA,open male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2014,NA
14069Z05X002,BdM1803,14069,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,botryophorae,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1803,NA,6,11,2014,NA,NA,NA,41,-12.13036269,-38.48599222,160.9051514,Alagoinhas,BA,Brazil,Ao longo da ferrovia,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 207,NA,P13,NA,NA,caatinga,NA,NA,NA,NA,NA,"open male flowers, recently fertilizaed female flowers",Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14069Z05X003,BdM1804,14069,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,botryophorae,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1804,NA,6,11,2014,NA,NA,NA,41,-12.13036269,-38.48599222,160.9051514,Alagoinhas,BA,Brazil,Ao longo da ferrovia,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 207,NA,P13,NA,NA,caatinga,NA,NA,NA,NA,NA,"open male flowers, recently fertilizaed female flowers",Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14071Z05X002,BdM1805,14071,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,botryophorae,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1805,NA,6,11,2014,NA,NA,NA,43,-12.12881388,-38.48734749,162.8277588,Alagoinhas,BA,Brazil,Ao longo da ferrovia,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 209,NA,P13,NA,NA,caatinga,NA,NA,NA,NA,NA,"open male flowers, fruits",Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14071Z05X003,BdM1806,14071,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,botryophorae,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1806,NA,6,11,2014,NA,NA,NA,43,-12.12881388,-38.48734749,162.8277588,Alagoinhas,BA,Brazil,Ao longo da ferrovia,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 209,NA,P13,NA,NA,caatinga,NA,NA,NA,NA,NA,"open male flowers, fruits",Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14092Z07X004,BdM1807,14092,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,botryophorae,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1807,NA,9,11,2014,NA,NA,NA,59,-9.591419259,-36.44237174,287.0772705,Taquarana,AL,Brazil,NA,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 228,NA,P15,NA,MCZ,em pasto,arenoso,NA,NA,NA,NA,open male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14092Z07X005,BdM1808,14092,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,botryophorae,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1808,NA,9,11,2014,NA,NA,NA,59,-9.591419259,-36.44237174,287.0772705,Taquarana,AL,Brazil,NA,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 228,NA,P15,NA,MCZ,em pasto,arenoso,NA,NA,NA,NA,open male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14083Z07X006,BdM1809,14083,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,botryophorae,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1809,NA,9,11,2014,NA,NA,NA,56,-9.760979041,-36.50717047,189.9848633,Limoeiro de Anadia,AL,Brazil,À beira da rodovia AL-220,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 380,NA,P15,NA,MCZ,em pasto,arenoso-rochoso,NA,amarela por for a,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14083Z07X007,BdM1810,14083,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,botryophorae,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1810,NA,9,11,2014,NA,NA,NA,56,-9.760979041,-36.50717047,189.9848633,Limoeiro de Anadia,AL,Brazil,À beira da rodovia AL-220,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 380,NA,P15,NA,MCZ,em pasto,arenoso-rochoso,NA,amarela por for a,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14122Z03X004,BdM1811,14122,bagging flowers,in late male flowers,adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,trapezicollis,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1811,NA,11,11,2014,NA,NA,NA,70,-10.53484814,-39.37923806,396.666748,Monte Santo,BA,Brazil,NA,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 259,NA,P20,NA,NA,Mata estacional convertida em plantios,arenoso,NA,NA,NA,NA,late male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14122Z03X005,BdM1812,14122,bagging flowers,in late male flowers,adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,trapezicollis,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1812,NA,11,11,2014,NA,NA,NA,70,-10.53484814,-39.37923806,396.666748,Monte Santo,BA,Brazil,NA,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 259,NA,P20,NA,NA,Mata estacional convertida em plantios,arenoso,NA,NA,NA,NA,late male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14123Z03X005,BdM1813,14123,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,trapezicollis,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1813,NA,11,11,2014,NA,NA,NA,71,-10.53520454,-39.37915164,395.9456787,Monte Santo,BA,Brazil,NA,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 260,NA,P20,NA,NA,Mata estacional convertida em plantios,arenoso,NA,NA,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14095Z05X005,BdM1814,14095,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,trapezicollis,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1814,NA,10,11,2014,NA,NA,NA,64,-8.976725517,-36.51673171,792.9672852,Brejão,PE,Brazil,"À beira da rodovia BR-424, próximo a Garanhuns",B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 231,NA,P17_hyb,NA,MCZ,em pasto próximo a fragemento de mata estacional,arenoso,NA,NA,"maculinas amarelas, femininas verdes",3-4 m de altura,open male flowers,Arecaceae,NA,Syagrus,x costae,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14103Z07X004,BdM1815,14103,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,trapezicollis,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1815,NA,10,11,2014,NA,NA,NA,66,-8.931129389,-36.49731469,753.0727539,Garanhuns,PE,Brazil,À beira da rodovia BR-424,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 239,NA,P17_cor,NA,MCZ,em pasto próximo a fragemento de mata estacional,arenoso,NA,NA,NA,NA,open male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14103Z07X005,BdM1816,14103,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,trapezicollis,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1816,NA,10,11,2014,NA,NA,NA,66,-8.931129389,-36.49731469,753.0727539,Garanhuns,PE,Brazil,À beira da rodovia BR-424,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 239,NA,P17_cor,NA,MCZ,em pasto próximo a fragemento de mata estacional,arenoso,NA,NA,NA,NA,open male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
